id,x,y,class
1774,-27.682083,-12.022007,3
1775,-51.079292,-0.78560495,3
1776,-27.533068,6.512393,3
1777,-31.429924,-3.418221,3
1778,-21.902124,-10.703592,3
1779,-29.101973,-6.599856,3
1780,-32.673637,-15.544847,3
1781,-40.993114,-7.486311,3
1782,-44.86615,-5.6187725,3
1783,-21.491621,-11.019216,3
1784,-45.47735,-8.970654,3
1785,-44.906162,-4.3437138,3
1786,-25.499094,-15.700436,3
1787,-41.998642,-3.8717623,3
1788,-51.60238,-0.27064854,3
1789,-23.391916,-20.635126,3
1790,-45.10222,-4.6969943,3
1791,-43.965702,0.74124473,3
1792,-39.208015,4.362427,3
1793,-27.097383,-9.617058,3
1794,-44.019573,-9.892363,3
1795,-38.038876,3.1605904,3
1796,-51.009922,-1.2521892,3
1797,-22.046568,6.6746798,3
1798,-21.69586,6.416583,3
1799,-44.226437,-7.1607447,3
1800,-24.4204,6.260834,3
1801,-31.374138,-12.410006,3
1802,-23.271502,-20.210022,3
1803,-21.90107,-11.773542,3
1804,-26.025854,7.350932,3
1805,-37.235744,-7.696595,3
1806,-40.134953,0.8365899,3
1807,-38.7813,-0.680088,3
1808,-24.305294,-17.639238,3
1809,-41.595013,-7.996871,3
1810,-35.694798,-18.349485,3
1811,-38.27938,1.0925976,3
1812,-43.173622,1.893491,3
1813,-45.427937,-7.4685626,3
1814,-22.833168,4.8074594,3
1815,-25.975368,4.73556,3
1816,-23.20659,-10.152358,3
1817,-22.508705,-17.39132,3
1818,-49.001522,2.0363555,3
1819,-25.700403,-22.069277,3
1820,-47.026085,-6.279951,3
1821,-23.08956,-4.8539815,3
1822,-40.375267,0.772278,3
1823,-24.58396,-20.860138,3
1824,-34.17777,6.614577,3
1825,-30.439985,8.587731,3
1826,-46.73207,1.2068219,3
1827,-44.449917,-9.789781,3
1828,-50.714058,-0.8850666,3
1829,-38.743137,-0.56524897,3
1830,-51.19745,-2.4749131,3
1831,-35.052032,6.3892403,3
1832,-42.842148,2.2829638,3
1833,-22.545078,1.5512867,3
1834,-22.055082,2.4469867,3
1835,-31.13225,-5.014133,3
1836,-27.770426,5.569319,3
1837,-46.525158,-4.3941126,3
1838,-39.65977,0.5571357,3
1839,-26.43979,6.059367,3
1840,-28.192095,-20.462328,3
1841,-41.77513,-7.88762,3
1842,-20.786499,-9.983756,3
1843,-39.78254,-4.956018,3
1844,-28.659481,7.6405563,3
1845,-48.450386,-1.3738021,3
1846,-26.11079,-10.520497,3
1847,-28.001736,-20.90613,3
1848,-52.09405,-3.60609,3
1849,-23.146063,5.9296765,3
1850,-34.316418,4.6679573,3
1851,-42.431572,-7.386267,3
1852,-46.1586,-10.494402,3
1853,-35.147297,-19.078382,3
1854,-23.234488,-0.46210155,3
1855,-22.575996,-14.409409,3
1856,-33.01571,-0.040669587,3
1857,-32.273838,-1.6565715,3
1858,-31.033737,8.355006,3
1859,-43.684788,-0.42994866,3
1860,-34.729053,-7.345496,3
1861,-30.837822,5.288328,3
1862,-37.750645,-7.2032876,3
1863,-21.531376,4.3663287,3
1864,-21.870388,5.6200237,3
1865,-20.724474,6.434844,3
1866,-23.184378,-9.5092945,3
1867,-24.716303,4.6692514,3
1868,-29.705242,7.8500724,3
1869,-23.060308,0.07574922,3
1870,-33.64168,-3.753065,3
1871,-30.820456,3.2571466,3
1872,-46.592823,-5.332151,3
1873,-33.49004,-19.279709,3
1874,-33.603207,1.6297369,3
1875,-23.017803,-16.839655,3
1876,-33.169838,2.341047,3
1877,-52.195217,-1.3175472,3
1878,-26.858309,-19.90756,3
1879,-41.737762,4.757862,3
1880,-20.496151,5.7002397,3
1881,-34.601597,-5.3093734,3
1882,-34.09401,3.327455,3
1883,-35.528107,-13.517119,3
1884,-31.748034,-11.8864565,3
1885,-22.883114,-5.494812,3
1886,-27.385609,-15.518513,3
1887,-48.86934,2.068487,3
1888,-23.00342,-15.441993,3
1889,-25.045923,6.7139177,3
1890,-34.901646,-6.422329,3
1891,-30.631758,-15.150841,3
1892,-36.444054,-18.374933,3
1893,-34.530586,-7.6190248,3
1894,-23.545528,-5.5425076,3
1895,-22.554625,-5.2812223,3
1896,-25.393652,3.5431693,3
1897,-24.344164,-17.744358,3
1898,-34.706028,6.232536,3
1899,-25.314285,5.742081,3
1900,-26.755043,-10.888908,3
1901,-20.257885,-10.15567,3
1902,-21.671112,-10.523789,3
1903,-33.596554,4.14769,3
1904,-19.72732,-8.651675,3
1905,-20.05472,-6.1946483,3
1906,-24.894983,2.5784461,3
1907,-36.17207,7.2370477,3
1908,-25.594147,-17.62014,3
1909,-27.776335,5.7836103,3
1910,-40.546776,-8.555037,3
1911,-24.567286,-3.52503,3
1912,-23.920486,5.131182,3
1913,-48.53532,2.417638,3
1914,-25.087606,4.1441917,3
1915,-21.044258,-4.7110047,3
1916,-20.829477,-7.5166903,3
1917,-22.56109,-5.0684505,3
1918,-43.3433,2.8896315,3
1919,-28.792501,-6.153885,3
1920,-36.384808,-17.306473,3
1921,-46.1111,-5.0874834,3
1922,-28.178774,-12.9849825,3
1923,-24.9379,-20.41029,3
1924,-29.867619,-9.043208,3
1925,-40.378727,1.4856807,3
1926,-29.874199,1.5953287,3
1927,-31.490799,-15.944918,3
1928,-37.40647,3.0931563,3
1929,-34.14425,-4.325836,3
1930,-48.431595,-0.28843454,3
1931,-23.454071,-3.3154237,3
1932,-33.72108,3.5732033,3
1933,-40.950764,5.782542,3
1934,-32.989452,8.022004,3
1935,-27.039722,-12.423995,3
1936,-40.703323,3.919034,3
1937,-47.9736,2.2016935,3
1938,-28.39341,-6.3937235,3
1939,-26.885025,-6.263106,3
1940,-48.60911,-0.66608125,3
1941,-52.360184,-2.2594469,3
1942,-18.602642,-9.255831,3
1943,-27.132734,-12.354127,3
1944,-39.627666,1.2741575,3
1945,-24.739935,-21.311226,3
1946,-32.674706,1.1884314,3
1947,-36.69557,-7.2519007,3
1948,-37.465485,2.2478771,3
1949,-35.01039,7.3639183,3
1950,-23.979412,-15.558851,3
1951,-47.736248,-1.0202183,3
1952,-38.73118,-5.5161896,3
1953,-44.48443,1.9869876,3
1954,-33.510735,-6.1538773,3
1955,-43.347507,-9.527308,3
1956,-45.054005,-8.98246,3
1957,-46.86444,-9.399718,3
1958,-29.489452,0.6486857,3
1959,-28.513632,-20.713467,3
1960,-29.690111,4.1319485,3
1961,-40.82611,5.8231983,3
1962,-26.892591,-13.978075,3
1963,-27.15373,7.6813602,3
1964,-48.23074,0.617134,3
1965,-23.474924,-18.675596,3
1966,-24.522533,-2.689739,3
1967,-52.030197,-0.55343515,3
1968,-48.550583,0.86669743,3
1969,-44.104877,-11.189821,3
1970,-32.021065,2.7335742,3
1971,-44.957294,-10.549689,3
1972,-25.867062,7.4994764,3
1973,-22.22462,-4.915423,3
1974,-23.699383,3.7804286,3
1975,-28.515543,-14.092881,3
1976,-21.58802,-11.780895,3
1977,-48.80546,-1.6653184,3
1978,-43.8987,-4.816156,3
1979,-22.884518,-4.2650023,3
1980,-42.86768,-2.3980124,3
1981,-45.1619,-7.0720263,3
1982,-46.772358,-9.353957,3
1983,-51.8363,-0.88390774,3
1984,-19.048384,-8.496783,3
1985,-28.727543,-13.431871,3
1986,-22.668228,-14.861605,3
1987,-44.702347,-3.9633398,3
1988,-24.32657,2.1181352,3
1989,-32.67577,8.1641655,3
1990,-27.218578,-4.6793613,3
1991,-46.370728,-8.813684,3
1992,-34.173115,-6.0727525,3
1993,-24.455515,-10.553888,3
1994,-29.907019,0.90181977,3
1995,-34.616013,3.6170025,3
1996,-26.022867,-15.997392,3
1997,-42.074863,-3.7183726,3
1998,-43.977955,0.8368614,3
1999,-37.002113,-3.8707747,3
